,ClassNumber,ClassLetter,Subgroup,LessonName,TeacherID,Week,Weekday,StartHour,StartMinute,EndHour,EndMinute,Room,Required,Teacher
722,11,Б,англ. Татьяна Петровна,литература,1,0,4,8,50,9,30,,True,
723,11,Б,англ. Светлана Николаевна,литература,1,0,4,8,50,9,30,,True,
724,11,В,англ. Татьяна Петровна,английский язык (Т.П.),1,0,4,8,0,8,40,8,False,
725,11,В,англ. Светлана Николаевна,английский язык (Т.П.),1,0,4,8,0,8,40,8,False,
726,11,В,англ. Татьяна Петровна,английский язык (Т.П.),1,0,4,8,50,9,30,,False,
727,11,В,англ. Светлана Николаевна,английский язык (Т.П.),1,0,4,8,50,9,30,,False,
728,8,А,англ. Татьяна Петровна,физика,1,0,4,9,45,10,25,11,True,
729,8,А,англ. Светлана Николаевна,физика,1,0,4,9,45,10,25,11,True,
730,8,А,англ. Татьяна Петровна,физика,1,0,4,10,45,11,25,,True,
731,8,А,англ. Светлана Николаевна,физика,1,0,4,10,45,11,25,,True,
732,8,Б,англ. Татьяна Петровна,геометрия,1,0,4,9,45,10,25,10,True,
733,8,Б,англ. Светлана Николаевна,геометрия,1,0,4,9,45,10,25,10,True,
734,8,Б,англ. Татьяна Петровна,геометрия,1,0,4,10,45,11,25,,True,
735,8,Б,англ. Светлана Николаевна,геометрия,1,0,4,10,45,11,25,,True,
736,8,В,англ. Татьяна Петровна,родной язык (русский),1,0,4,9,45,10,25,7,False,
737,8,В,англ. Светлана Николаевна,родной язык (русский),1,0,4,9,45,10,25,7,False,
738,8,В,англ. Татьяна Петровна,родной язык (русский),1,0,4,10,45,11,25,,False,
739,8,В,англ. Светлана Николаевна,родной язык (русский),1,0,4,10,45,11,25,,False,
740,9,А,англ. Татьяна Петровна,русский язык,1,0,4,9,45,10,25,5,True,
741,9,А,англ. Светлана Николаевна,русский язык,1,0,4,9,45,10,25,5,True,
742,9,А,англ. Татьяна Петровна,русский язык,1,0,4,10,45,11,25,,True,
743,9,А,англ. Светлана Николаевна,русский язык,1,0,4,10,45,11,25,,True,
744,9,Б,англ. Татьяна Петровна,обществознание,1,0,4,9,45,10,25,2,True,
745,9,Б,англ. Светлана Николаевна,обществознание,1,0,4,9,45,10,25,2,True,
746,9,Б,англ. Татьяна Петровна,обществознание,1,0,4,10,45,11,25,,True,
747,9,Б,англ. Светлана Николаевна,обществознание,1,0,4,10,45,11,25,,True,
748,9,В,англ. Татьяна Петровна,физическая культура,1,0,4,9,45,10,25,,True,
749,9,В,англ. Светлана Николаевна,физическая культура,1,0,4,9,45,10,25,,True,
750,9,В,англ. Татьяна Петровна,физическая культура,1,0,4,10,45,11,25,,True,
751,9,В,англ. Светлана Николаевна,физическая культура,1,0,4,10,45,11,25,,True,
752,10,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,4,9,45,10,25,4,True,
753,10,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,4,9,45,10,25,4,True,
754,10,А,англ. Татьяна Петровна,алгебра и начала анализа,1,0,4,10,45,11,25,,True,
755,10,А,англ. Светлана Николаевна,алгебра и начала анализа,1,0,4,10,45,11,25,,True,
756,10,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,4,9,45,10,25,13,True,
757,10,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,4,9,45,10,25,15,True,
758,10,Б,англ. Татьяна Петровна,информатика и ИКТ,1,0,4,10,45,11,25,,True,
759,10,Б,англ. Светлана Николаевна,информатика и ИКТ,1,0,4,10,45,11,25,,True,
760,10,В,англ. Татьяна Петровна,физика,1,0,4,9,45,10,25,14,True,
761,10,В,англ. Светлана Николаевна,физика,1,0,4,9,45,10,25,14,True,
762,10,В,англ. Татьяна Петровна,физика,1,0,4,10,45,11,25,,True,
763,10,В,англ. Светлана Николаевна,физика,1,0,4,10,45,11,25,,True,
764,11,А,англ. Татьяна Петровна,литература,1,0,4,9,45,10,25,12,True,
765,11,А,англ. Светлана Николаевна,литература,1,0,4,9,45,10,25,12,True,
766,11,А,англ. Татьяна Петровна,литература,1,0,4,10,45,11,25,,True,
767,11,А,англ. Светлана Николаевна,литература,1,0,4,10,45,11,25,,True,
768,11,Б,англ. Татьяна Петровна,английский язык,1,0,4,9,45,10,25,8,True,
769,11,Б,англ. Светлана Николаевна,английский язык,1,0,4,9,45,10,25,9,True,
770,11,Б,англ. Татьяна Петровна,английский язык,1,0,4,10,45,11,25,,True,
771,11,Б,англ. Светлана Николаевна,английский язык,1,0,4,10,45,11,25,,True,
772,11,В,англ. Татьяна Петровна,обществознание,1,0,4,9,45,10,25,6,True,
773,11,В,англ. Светлана Николаевна,обществознание,1,0,4,9,45,10,25,6,True,
774,11,В,англ. Татьяна Петровна,обществознание,1,0,4,10,45,11,25,,True,
775,11,В,англ. Светлана Николаевна,обществознание,1,0,4,10,45,11,25,,True,
776,8,А,англ. Татьяна Петровна,родной язык (русский),1,0,4,11,40,12,20,4,False,
777,8,А,англ. Светлана Николаевна,родной язык (русский),1,0,4,11,40,12,20,4,False,
778,8,А,англ. Татьяна Петровна,родной язык (русский),1,0,4,12,30,13,10,,False,
779,8,А,англ. Светлана Николаевна,родной язык (русский),1,0,4,12,30,13,10,,False,
780,8,Б,англ. Татьяна Петровна,физика,1,0,4,11,40,12,20,11,True,
781,8,Б,англ. Светлана Николаевна,физика,1,0,4,11,40,12,20,11,True,
782,8,Б,англ. Татьяна Петровна,физика,1,0,4,12,30,13,10,,True,
783,8,Б,англ. Светлана Николаевна,физика,1,0,4,12,30,13,10,,True,
784,8,В,англ. Татьяна Петровна,геометрия,1,0,4,11,40,12,20,10,True,
785,8,В,англ. Светлана Николаевна,геометрия,1,0,4,11,40,12,20,10,True,
786,8,В,англ. Татьяна Петровна,геометрия,1,0,4,12,30,13,10,,True,
787,8,В,англ. Светлана Николаевна,геометрия,1,0,4,12,30,13,10,,True,
788,9,А,англ. Татьяна Петровна,физическая культура,1,0,4,11,40,12,20,,True,
789,9,А,англ. Светлана Николаевна,физическая культура,1,0,4,11,40,12,20,,True,
790,9,А,англ. Татьяна Петровна,физическая культура,1,0,4,12,30,13,10,,True,
791,9,А,англ. Светлана Николаевна,физическая культура,1,0,4,12,30,13,10,,True,
792,9,Б,англ. Татьяна Петровна,русский язык,1,0,4,11,40,12,20,5,True,
793,9,Б,англ. Светлана Николаевна,русский язык,1,0,4,11,40,12,20,5,True,
794,9,Б,англ. Татьяна Петровна,русский язык,1,0,4,12,30,13,10,,True,
795,9,Б,англ. Светлана Николаевна,русский язык,1,0,4,12,30,13,10,,True,
796,9,В,англ. Татьяна Петровна,биология,1,0,4,11,40,12,20,2,True,
797,9,В,англ. Светлана Николаевна,биология,1,0,4,11,40,12,20,2,True,
798,9,В,англ. Татьяна Петровна,биология,1,0,4,12,30,13,10,,True,
799,9,В,англ. Светлана Николаевна,биология,1,0,4,12,30,13,10,,True,
800,10,А,англ. Татьяна Петровна,информатика и ИКТ,1,0,4,11,40,12,20,13,True,
801,10,А,англ. Светлана Николаевна,информатика и ИКТ,1,0,4,11,40,12,20,15,True,
802,10,А,англ. Татьяна Петровна,информатика и ИКТ,1,0,4,12,30,13,10,,True,
803,10,А,англ. Светлана Николаевна,информатика и ИКТ,1,0,4,12,30,13,10,,True,
804,10,Б,англ. Татьяна Петровна,история,1,0,4,11,40,12,20,6,True,
805,10,Б,англ. Светлана Николаевна,история,1,0,4,11,40,12,20,6,True,
806,10,Б,англ. Татьяна Петровна,история,1,0,4,12,30,13,10,,True,
807,10,Б,англ. Светлана Николаевна,история,1,0,4,12,30,13,10,,True,
808,10,В,англ. Татьяна Петровна,география,1,0,4,11,40,12,20,7,True,
809,10,В,англ. Светлана Николаевна,география,1,0,4,11,40,12,20,7,True,
810,10,В,англ. Татьяна Петровна,география,1,0,4,12,30,13,10,,True,
811,10,В,англ. Светлана Николаевна,география,1,0,4,12,30,13,10,,True,
812,11,А,англ. Татьяна Петровна,английский язык,1,0,4,11,40,12,20,8,True,
813,11,А,англ. Светлана Николаевна,английский язык,1,0,4,11,40,12,20,9,True,
814,11,А,англ. Татьяна Петровна,английский язык,1,0,4,12,30,13,10,,True,
815,11,А,англ. Светлана Николаевна,английский язык,1,0,4,12,30,13,10,,True,
816,11,Б,англ. Татьяна Петровна,физика,1,0,4,11,40,12,20,14,True,
817,11,Б,англ. Светлана Николаевна,физика,1,0,4,11,40,12,20,14,True,
818,11,Б,англ. Татьяна Петровна,физика,1,0,4,12,30,13,10,,True,
819,11,Б,англ. Светлана Николаевна,физика,1,0,4,12,30,13,10,,True,
820,11,В,англ. Татьяна Петровна,литература,1,0,4,11,40,12,20,12,True,
821,11,В,англ. Светлана Николаевна,литература,1,0,4,11,40,12,20,12,True,
822,11,В,англ. Татьяна Петровна,литература,1,0,4,12,30,13,10,,True,
823,11,В,англ. Светлана Николаевна,литература,1,0,4,12,30,13,10,,True,
824,9,В,англ. Татьяна Петровна,Логика и компьютер,1,0,4,13,20,14,0,15,False,
825,9,В,англ. Светлана Николаевна,Логика и компьютер,1,0,4,13,20,14,0,15,False,
826,9,В,англ. Татьяна Петровна,Логика и компьютер,1,0,4,14,5,14,45,,False,
827,9,В,англ. Светлана Николаевна,Логика и компьютер,1,0,4,14,5,14,45,,False,
828,10,А,англ. Татьяна Петровна,физическая культура,1,0,4,13,20,14,0,,True,
829,10,А,англ. Светлана Николаевна,физическая культура,1,0,4,13,20,14,0,,True,
830,10,А,англ. Татьяна Петровна,физическая культура,1,0,4,14,5,14,45,,True,
831,10,А,англ. Светлана Николаевна,физическая культура,1,0,4,14,5,14,45,,True,
832,10,Б,англ. Татьяна Петровна,физический практикум(1/2гр)14,1,0,4,13,20,14,0,,False,
833,10,Б,англ. Светлана Николаевна,физический практикум(1/2гр)14,1,0,4,13,20,14,0,,False,
834,10,Б,англ. Татьяна Петровна,физический практикум(1/2гр)14,1,0,4,14,5,14,45,,False,
835,10,Б,англ. Светлана Николаевна,физический практикум(1/2гр)14,1,0,4,14,5,14,45,,False,
836,11,А,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,4,13,20,14,0,4,False,
837,11,А,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,4,13,20,14,0,4,False,
838,11,А,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,4,14,5,14,45,,False,
839,11,А,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,4,14,5,14,45,,False,
840,11,Б,англ. Татьяна Петровна,Исторический портрет на фоне эпохи,1,0,4,13,20,14,0,6,False,
841,11,Б,англ. Светлана Николаевна,Исторический портрет на фоне эпохи,1,0,4,13,20,14,0,6,False,
842,11,Б,англ. Татьяна Петровна,Исторический портрет на фоне эпохи,1,0,4,14,5,14,45,,False,
843,11,Б,англ. Светлана Николаевна,Исторический портрет на фоне эпохи,1,0,4,14,5,14,45,,False,
844,11,В,англ. Татьяна Петровна,Деловой английский,1,0,4,13,20,14,0,9,False,
845,11,В,англ. Светлана Николаевна,Деловой английский,1,0,4,13,20,14,0,9,False,
846,11,В,англ. Татьяна Петровна,Деловой английский,1,0,4,14,5,14,45,,False,
847,11,В,англ. Светлана Николаевна,Деловой английский,1,0,4,14,5,14,45,,False,
848,8,А,англ. Татьяна Петровна,черчение,1,0,5,8,0,8,40,4,True,
849,8,А,англ. Светлана Николаевна,черчение,1,0,5,8,0,8,40,4,True,
850,8,А,англ. Татьяна Петровна,черчение,1,0,5,8,45,9,25,,True,
851,8,А,англ. Светлана Николаевна,черчение,1,0,5,8,45,9,25,,True,
852,8,Б,англ. Татьяна Петровна,литература,1,0,5,8,0,8,40,5,True,
853,8,Б,англ. Светлана Николаевна,литература,1,0,5,8,0,8,40,5,True,
854,8,Б,англ. Татьяна Петровна,литература,1,0,5,8,45,9,25,,True,
855,8,Б,англ. Светлана Николаевна,литература,1,0,5,8,45,9,25,,True,
856,8,В,англ. Татьяна Петровна,За страницами учебника математики,1,0,5,8,0,8,40,10,False,
857,8,В,англ. Светлана Николаевна,За страницами учебника математики,1,0,5,8,0,8,40,10,False,
858,8,В,англ. Татьяна Петровна,За страницами учебника математики,1,0,5,8,45,9,25,,False,
859,8,В,англ. Светлана Николаевна,За страницами учебника математики,1,0,5,8,45,9,25,,False,
860,9,А,англ. Татьяна Петровна,ОБЖ,1,0,5,8,0,8,40,13,True,
861,9,А,англ. Светлана Николаевна,ОБЖ,1,0,5,8,0,8,40,13,True,
862,9,А,англ. Татьяна Петровна,ОБЖ,1,0,5,8,45,9,25,,True,
863,9,А,англ. Светлана Николаевна,ОБЖ,1,0,5,8,45,9,25,,True,
864,9,Б,англ. Татьяна Петровна,английский язык,1,0,5,8,0,8,40,8,True,
865,9,Б,англ. Светлана Николаевна,английский язык,1,0,5,8,0,8,40,9,True,
866,9,Б,англ. Татьяна Петровна,английский язык,1,0,5,8,45,9,25,,True,
867,9,Б,англ. Светлана Николаевна,английский язык,1,0,5,8,45,9,25,,True,
868,9,В,англ. Татьяна Петровна,история,1,0,5,8,0,8,40,14,True,
869,9,В,англ. Светлана Николаевна,история,1,0,5,8,0,8,40,14,True,
870,9,В,англ. Татьяна Петровна,история,1,0,5,8,45,9,25,,True,
871,9,В,англ. Светлана Николаевна,история,1,0,5,8,45,9,25,,True,
872,10,А,англ. Татьяна Петровна,химия,1,0,5,8,0,8,40,2,True,
873,10,А,англ. Светлана Николаевна,химия,1,0,5,8,0,8,40,2,True,
874,10,А,англ. Татьяна Петровна,химия,1,0,5,8,45,9,25,,True,
875,10,А,англ. Светлана Николаевна,химия,1,0,5,8,45,9,25,,True,
876,10,Б,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,8,0,8,40,,False,
877,10,Б,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,8,0,8,40,,False,
878,10,Б,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,8,45,9,25,,False,
879,10,Б,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,8,45,9,25,,False,
880,10,В,англ. Татьяна Петровна,экономика,1,0,5,8,0,8,40,7,False,
881,10,В,англ. Светлана Николаевна,экономика,1,0,5,8,0,8,40,7,False,
882,10,В,англ. Татьяна Петровна,экономика,1,0,5,8,45,9,25,,False,
883,10,В,англ. Светлана Николаевна,экономика,1,0,5,8,45,9,25,,False,
884,11,А,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,8,0,8,40,11,False,
885,11,А,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,8,0,8,40,11,False,
886,11,А,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,8,45,9,25,,False,
887,11,А,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,8,45,9,25,,False,
888,11,Б,англ. Татьяна Петровна,Практическая грамматика,1,0,5,8,0,8,40,12,False,
889,11,Б,англ. Светлана Николаевна,Практическая грамматика,1,0,5,8,0,8,40,12,False,
890,11,Б,англ. Татьяна Петровна,Практическая грамматика,1,0,5,8,45,9,25,,False,
891,11,Б,англ. Светлана Николаевна,Практическая грамматика,1,0,5,8,45,9,25,,False,
892,11,В,англ. Татьяна Петровна,право,1,0,5,8,0,8,40,6,True,
893,11,В,англ. Светлана Николаевна,право,1,0,5,8,0,8,40,6,True,
894,11,В,англ. Татьяна Петровна,право,1,0,5,8,45,9,25,,True,
895,11,В,англ. Светлана Николаевна,право,1,0,5,8,45,9,25,,True,
896,8,А,англ. Татьяна Петровна,литература,1,0,5,9,40,10,20,5,True,
897,8,А,англ. Светлана Николаевна,литература,1,0,5,9,40,10,20,5,True,
898,8,А,англ. Татьяна Петровна,литература,1,0,5,10,35,11,15,,True,
899,8,А,англ. Светлана Николаевна,литература,1,0,5,10,35,11,15,,True,
900,8,Б,англ. Татьяна Петровна,За страницами учебника математики,1,0,5,9,40,10,20,10,False,
901,8,Б,англ. Светлана Николаевна,За страницами учебника математики,1,0,5,9,40,10,20,10,False,
902,8,Б,англ. Татьяна Петровна,За страницами учебника математики,1,0,5,10,35,11,15,,False,
903,8,Б,англ. Светлана Николаевна,За страницами учебника математики,1,0,5,10,35,11,15,,False,
904,8,В,англ. Татьяна Петровна,черчение,1,0,5,9,40,10,20,4,True,
905,8,В,англ. Светлана Николаевна,черчение,1,0,5,9,40,10,20,4,True,
906,8,В,англ. Татьяна Петровна,черчение,1,0,5,10,35,11,15,,True,
907,8,В,англ. Светлана Николаевна,черчение,1,0,5,10,35,11,15,,True,
908,9,А,англ. Татьяна Петровна,английский язык,1,0,5,9,40,10,20,8,True,
909,9,А,англ. Светлана Николаевна,английский язык,1,0,5,9,40,10,20,9,True,
910,9,А,англ. Татьяна Петровна,английский язык,1,0,5,10,35,11,15,,True,
911,9,А,англ. Светлана Николаевна,английский язык,1,0,5,10,35,11,15,,True,
912,9,Б,англ. Татьяна Петровна,история,1,0,5,9,40,10,20,14,True,
913,9,Б,англ. Светлана Николаевна,история,1,0,5,9,40,10,20,14,True,
914,9,Б,англ. Татьяна Петровна,история,1,0,5,10,35,11,15,,True,
915,9,Б,англ. Светлана Николаевна,история,1,0,5,10,35,11,15,,True,
916,9,В,англ. Татьяна Петровна,ОБЖ,1,0,5,9,40,10,20,13,True,
917,9,В,англ. Светлана Николаевна,ОБЖ,1,0,5,9,40,10,20,13,True,
918,9,В,англ. Татьяна Петровна,ОБЖ,1,0,5,10,35,11,15,,True,
919,9,В,англ. Светлана Николаевна,ОБЖ,1,0,5,10,35,11,15,,True,
920,10,А,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,9,40,10,20,,False,
921,10,А,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,9,40,10,20,,False,
922,10,А,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,10,35,11,15,,False,
923,10,А,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,10,35,11,15,,False,
924,10,Б,англ. Татьяна Петровна,химия,1,0,5,9,40,10,20,2,True,
925,10,Б,англ. Светлана Николаевна,химия,1,0,5,9,40,10,20,2,True,
926,10,Б,англ. Татьяна Петровна,химия,1,0,5,10,35,11,15,,True,
927,10,Б,англ. Светлана Николаевна,химия,1,0,5,10,35,11,15,,True,
928,10,В,англ. Татьяна Петровна,право,1,0,5,9,40,10,20,6,True,
929,10,В,англ. Светлана Николаевна,право,1,0,5,9,40,10,20,6,True,
930,10,В,англ. Татьяна Петровна,право,1,0,5,10,35,11,15,,True,
931,10,В,англ. Светлана Николаевна,право,1,0,5,10,35,11,15,,True,
932,11,А,англ. Татьяна Петровна,Практическая грамматика,1,0,5,9,40,10,20,12,False,
933,11,А,англ. Светлана Николаевна,Практическая грамматика,1,0,5,9,40,10,20,12,False,
934,11,А,англ. Татьяна Петровна,Практическая грамматика,1,0,5,10,35,11,15,,False,
935,11,А,англ. Светлана Николаевна,Практическая грамматика,1,0,5,10,35,11,15,,False,
936,11,Б,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,9,40,10,20,11,False,
937,11,Б,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,9,40,10,20,11,False,
938,11,Б,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,10,35,11,15,,False,
939,11,Б,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,10,35,11,15,,False,
940,11,В,англ. Татьяна Петровна,экономика,1,0,5,9,40,10,20,7,False,
941,11,В,англ. Светлана Николаевна,экономика,1,0,5,9,40,10,20,7,False,
942,11,В,англ. Татьяна Петровна,экономика,1,0,5,10,35,11,15,,False,
943,11,В,англ. Светлана Николаевна,экономика,1,0,5,10,35,11,15,,False,
944,8,А,англ. Татьяна Петровна,химия,1,0,5,11,25,12,5,2,True,
945,8,А,англ. Светлана Николаевна,химия,1,0,5,11,25,12,5,2,True,
946,8,А,англ. Татьяна Петровна,химия,1,0,5,12,15,12,55,,True,
947,8,А,англ. Светлана Николаевна,химия,1,0,5,12,15,12,55,,True,
948,8,Б,англ. Татьяна Петровна,черчение,1,0,5,11,25,12,5,4,True,
949,8,Б,англ. Светлана Николаевна,черчение,1,0,5,11,25,12,5,4,True,
950,8,Б,англ. Татьяна Петровна,черчение,1,0,5,12,15,12,55,,True,
951,8,Б,англ. Светлана Николаевна,черчение,1,0,5,12,15,12,55,,True,
952,9,А,англ. Татьяна Петровна,история,1,0,5,11,25,12,5,6,True,
953,9,А,англ. Светлана Николаевна,история,1,0,5,11,25,12,5,6,True,
954,9,А,англ. Татьяна Петровна,история,1,0,5,12,15,12,55,,True,
955,9,А,англ. Светлана Николаевна,история,1,0,5,12,15,12,55,,True,
956,9,В,англ. Татьяна Петровна,английский язык,1,0,5,11,25,12,5,8,True,
957,9,В,англ. Светлана Николаевна,английский язык,1,0,5,11,25,12,5,9,True,
958,9,В,англ. Татьяна Петровна,английский язык,1,0,5,12,15,12,55,,True,
959,9,В,англ. Светлана Николаевна,английский язык,1,0,5,12,15,12,55,,True,
960,10,В,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,11,25,12,5,,False,
961,10,В,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,11,25,12,5,,False,
962,10,В,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,12,15,12,55,,False,
963,10,В,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,12,15,12,55,,False,
964,11,В,англ. Татьяна Петровна,Политология (дистант),1,0,5,11,25,12,5,,False,
965,11,В,англ. Светлана Николаевна,Политология (дистант),1,0,5,11,25,12,5,,False,
966,11,В,англ. Татьяна Петровна,Политология (дистант),1,0,5,12,15,12,55,,False,
967,11,В,англ. Светлана Николаевна,Политология (дистант),1,0,5,12,15,12,55,,False,
